name,description,log2FoldChange,pvalue,padj
ENSG00000054654.16,SYNE2,-0.847828187872146,0.0143468764105,0.0472377868139
ENSG00000054690.13,PLEKHH1,0.364586197381,0.086512111173,0.184512851046
ENSG00000054793.13,ATP9A,0.881351995825,0.000539663688901,0.00369968658276
ENSG00000054803.3,CBLN4,1.37175010163,0.131715342441,0.252491820823
ENSG00000054938.15,CHRDL2,-0.829145886503775,0.363720545503,0.524106933498
ENSG00000054965.10,FAM168A,1.05047277372,0.0000105824104595381,0.000159897789306
ENSG00000054967.12,RELT,1.62838693898,0.000197478622369,0.00165716899479
ENSG00000054983.16,GALC,-0.529740031441622,0.0264843845055,0.0755862953793
ENSG00000055044.10,NOP58,-0.154283061873165,0.466010322551,0.619735092347
ENSG00000055070.16,SZRD1,-0.739573164819552,0.0000605292343896058,0.000651838005166
ENSG00000055118.14,KCNH2,0.628093963747,0.00223265051942,0.0111747493446
ENSG00000055130.15,CUL1,0.174274851484,0.472343199363,0.625363638743
ENSG00000055147.18,FAM114A2,-0.428354682757088,0.0551617275886,0.131770103508
ENSG00000055163.19,CYFIP2,1.35365738891,0.0000668386978157888,0.000707145353833
ENSG00000055208.18,TAB2,-0.926340426329423,0.0000516970138632032,0.000576650908561
ENSG00000055211.13,GINM1,-0.805791695305627,0.00753528566681,0.0286286409633
ENSG00000055332.17,EIF2AK2,0.206467587739,0.253044141122,0.404541259676
ENSG00000055483.19,USP36,-0.144008184737471,0.621135338615,0.748923145495
ENSG00000055609.17,KMT2C,-0.0185437645896717,0.925037090573,0.957071746419
ENSG00000055732.12,MCOLN3,-0.0906866761847135,0.905159155295,0.944459235301
ENSG00000055813.5,CCDC85A,1.25049381777,0.0000802508337707261,0.000818732895097
ENSG00000055917.15,PUM2,-0.118832166030243,0.572933981553,0.710686827507
ENSG00000055950.16,MRPL43,-0.17708288538382,0.236152302995,0.384438402355
ENSG00000055955.15,ITIH4,-0.916643372462985,0.0045616145639,0.0193997749109
ENSG00000055957.10,ITIH1,1.63517525895,0.476016296598,1
ENSG00000056050.6,HPF1,0.231709988043,0.483520571213,0.635647131838
ENSG00000056097.15,ZFR,0.336073090965,0.119004907223,0.234276152438
ENSG00000056277.15,ZNF280C,-0.293437861240123,0.211278027223,0.354978950263
ENSG00000056291.17,NPFFR2,-1.47543849374971,0.00436233929704,0.0187534478731
ENSG00000056487.15,PHF21B,2.3327036926,1.58712659357614e-7,0.0000050701270074982
ENSG00000056558.10,TRAF1,-0.288797120629421,0.245235965879,0.395595210857
ENSG00000056586.15,RC3H2,0.406166067254,0.030442389958,0.0840185675401
ENSG00000056736.9,IL17RB,0.518059792375,0.0366452464778,0.0965370916983
ENSG00000056972.18,TRAF3IP2,-1.0406840094837,0.0145617111746,0.0478014669113
ENSG00000056998.19,GYG2,0.124182779198,0.506419723773,0.655262609268
ENSG00000057019.15,DCBLD2,-0.362700085115149,0.105621227914,0.214150358841
ENSG00000057149.15,SERPINB3,1.31939820463,0.703318744967,1
ENSG00000057252.12,SOAT1,-0.236287565076576,0.134937608545,0.256979413595
ENSG00000057294.14,PKP2,-1.13250701548368,0.0228854673452,0.0677265882719
ENSG00000057468.6,MSH4,0.630732635263,0.356406049445,0.51655300143
ENSG00000057593.13,F7,0.270360807513,0.488539663709,0.639938034905
ENSG00000057608.16,GDI2,0.222791719721,0.412110887694,0.571275775508
ENSG00000057657.16,PRDM1,-3.71796680351191,2.13670936474406e-10,2.16441199816976e-8
ENSG00000057663.15,ATG5,-0.157096018116621,0.411835857389,0.571104832883
ENSG00000057704.12,TMCC3,-1.72325559778367,0.00190612011219,0.00993139196779
ENSG00000057757.9,PITHD1,0.826508000588,0.000703635260582,0.00456775395824
ENSG00000057935.13,MTA3,-0.0233485328111651,0.91824131409,0.952561361695
ENSG00000058056.8,USP13,0.27592269011,0.157406512617,0.287536358344
ENSG00000058063.15,ATP11B,-0.550894715510212,0.000532109193332,0.00365838985405
ENSG00000058085.14,LAMC2,-0.0081614300191775,0.987978866222,0.993402909066
ENSG00000058091.16,CDK14,-1.25850167674684,0.000314087998045,0.00240468478643
ENSG00000058262.9,SEC61A1,-0.558816375885284,0.0179796009111,0.0561203475665
ENSG00000058272.18,PPP1R12A,-0.380258214510825,0.0820037468551,0.177130362602
ENSG00000058335.15,RASGRF1,2.34598469554,3.22620764244505e-7,0.00000900024687507804
ENSG00000058404.19,CAMK2B,2.00863386747,1.12302220934168e-9,8.474396048705e-8
ENSG00000058453.16,CROCC,-0.533685516981819,0.0604770951032,0.140907772719
ENSG00000058600.15,POLR3E,-0.260247078116863,0.175041058014,0.310081684125
ENSG00000058668.14,ATP2B4,0.602756493787,0.00549347165266,0.0224355123175
ENSG00000058673.16,ZC3H11A,-0.614205163573666,0.000331368678293,0.00251120315738
ENSG00000058729.10,RIOK2,-0.230693572747572,0.385709589749,0.545958045689
ENSG00000058799.14,YIPF1,-0.149789879142251,0.497429883657,0.647456846304
ENSG00000058804.11,NDC1,-0.840085123578587,0.000683781548382,0.00447434186617
ENSG00000058866.14,DGKG,-0.397760631405736,0.271993905806,0.426085430349
ENSG00000059122.16,FLYWCH1,0.510921406461,0.056485287771,0.134096766897
ENSG00000059145.18,UNKL,-0.358439555335978,0.139316106012,0.263204925494
ENSG00000059377.16,TBXAS1,-0.413439520904948,0.190540649069,0.329298469941
ENSG00000059378.12,PARP12,-1.77569713875649,0.00982309225692,0.035220087241
ENSG00000059573.8,ALDH18A1,-0.716795037455927,0.0102063122645,0.0362642317981
ENSG00000059588.9,TARBP1,-0.43570636457325,0.101834725047,0.208499085446
ENSG00000059691.11,GATB,0.342859615235,0.103769424727,0.211308337503
ENSG00000059728.10,MXD1,0.987867184916,0.000595292772651,0.00399723517105
ENSG00000059758.7,CDK17,0.72850715564,0.0157263412047,0.0507376655556
ENSG00000059769.19,DNAJC25,-0.116577921854554,0.617935282301,0.746091228793
ENSG00000059804.15,SLC2A3,0.874807679378,0.00149744722327,0.00820708462519
ENSG00000059915.16,PSD,1.65884151645,1.59542722161452e-8,7.50364527432334e-7
ENSG00000060069.16,CTDP1,-0.318382755759199,0.180409835156,0.316558709593
ENSG00000060138.12,YBX3,-1.19677659696001,0.000535557889004,0.00367729236349
ENSG00000060140.8,STYK1,0.805315303119,0.0390839433546,0.101466965018
ENSG00000060237.16,WNK1,0.0965082008696,0.594820463954,0.728317102172
ENSG00000060303.5,RPS17P5,-1.22011869377663,0.777190586679,1
ENSG00000060339.13,CCAR1,-0.135485441556004,0.458634645296,0.613199931829
ENSG00000060491.16,OGFR,-0.569520521177641,0.00629161263689,0.024881586618
ENSG00000060558.3,GNA15,-1.10246990027448,0.738610625766,1
ENSG00000060566.13,CREB3L3,1.44380126019,0.22261290288,0.368532675597
ENSG00000060642.10,PIGV,-0.41553937587253,0.0535534731754,0.12893538125
ENSG00000060656.19,PTPRU,1.52794313221,0.0000244094506250385,0.000314737060511
ENSG00000060688.12,SNRNP40,-0.662671725850237,0.00604663419756,0.0241122493081
ENSG00000060709.15,RIMBP2,1.67166382777,0.00000266422986920835,0.0000517321030216815
ENSG00000060718.21,COL11A1,-1.02990039388072,0.109430355093,0.219822239131
ENSG00000060749.15,QSER1,-0.728681859450653,0.00000527838851560519,0.0000898796065179896
ENSG00000060762.18,MPC1,0.486476965427,0.0229141973316,0.0677885858047
ENSG00000060971.17,ACAA1,0.46912410086,0.0108431139871,0.038032760456
ENSG00000060982.14,BCAT1,0.264468293141,0.344987149408,0.504873762598
ENSG00000061273.17,HDAC7,-0.861878401157082,0.0129367949096,0.0436500609558
ENSG00000061337.15,LZTS1,0.763648543046,0.0000526850619197117,0.000584664290086
ENSG00000061455.10,PRDM6,-0.632120034150866,0.198634150731,0.339749558056
ENSG00000061492.11,WNT8A,3.58663090811,0.0504794645088,0.123218749466
ENSG00000061656.9,SPAG4,-0.2335454148996,0.53235567994,0.677485027413
ENSG00000061676.14,NCKAP1,0.31480742906,0.208175466257,0.35130309132
ENSG00000061794.12,MRPS35,0.312886038334,0.25617249602,0.408132629134
ENSG00000061918.12,GUCY1B1,-0.91073507276267,0.000833376129159,0.00518709559936
ENSG00000061936.9,SFSWAP,-0.116109833573328,0.520441314478,0.667296883635
ENSG00000061938.17,TNK2,0.363067896257,0.165303521986,0.297793264117
ENSG00000061987.15,MON2,-0.160337921925244,0.330674682959,0.489927759351
ENSG00000062038.13,CDH3,-0.717892442499986,0.0375567709836,0.0984746251051
ENSG00000062096.14,ARSF,-1.41442448235379,0.629582959583,1
ENSG00000062194.15,GPBP1,-0.155432238448597,0.458902757477,0.61330654177
ENSG00000062282.14,DGAT2,1.25059651706,0.00484767206936,0.0203269770934
ENSG00000062370.16,ZNF112,-0.582113930757794,0.0111335032916,0.0388726341353
ENSG00000062485.18,CS,0.420617532528,0.0470408640351,0.116817923524
ENSG00000062524.15,LTK,0.64968842617,0.294472623116,0.450912761997
ENSG00000062582.13,MRPS24,0.0416948939422,0.810826078926,0.883331058759
ENSG00000062598.17,ELMO2,-0.0862065719229684,0.743336832452,0.839406780432
ENSG00000062650.18,WAPL,-0.784477528465407,0.000591093145771,0.00397962353277
ENSG00000062716.12,VMP1,-0.0359044653154401,0.819707905217,0.889578986876
ENSG00000062725.9,APPBP2,0.0409842452941,0.872628283876,0.924438328577
ENSG00000062822.13,POLD1,-1.30376220366181,0.000356128670666,0.00266069306067
ENSG00000063015.19,SEZ6,2.41087940283,0.00000335418316050226,0.0000621457572042036
ENSG00000063046.17,EIF4B,-0.598781533679742,0.0118957877029,0.0409367850579
ENSG00000063127.15,SLC6A16,-1.73290948960369,0.0116313434406,0.0402632851082
ENSG00000063169.10,BICRA,-0.341390565971372,0.181726981455,0.318264326501
ENSG00000063176.15,SPHK2,0.759886441825,0.000244398060214,0.00196497535201
ENSG00000063177.12,RPL18,-0.853322778287655,0.000820781181286,0.00513550267871
ENSG00000063180.8,CA11,0.173969532957,0.506200503617,0.655107922254
ENSG00000063241.7,ISOC2,-0.864600588240945,0.00729422508285,0.0279266741886
ENSG00000063244.12,U2AF2,-0.477760644661409,0.00291384248323,0.0137388509194
ENSG00000063245.14,EPN1,0.24115817645,0.132494687599,0.253376333406
ENSG00000063322.13,MED29,-0.116795723227124,0.529042296035,0.674803561278
ENSG00000063438.16,AHRR,-0.362734024402872,0.337984796865,0.497438102872
ENSG00000063515.2,GSC2,-1.41443651658568,0.630588198039,1
ENSG00000063587.14,ZNF275,-0.0885810159137533,0.661289195424,0.779115134972
ENSG00000063601.16,MTMR1,-0.54651982104821,0.0043737771791,0.0187740368679
ENSG00000063660.8,GPC1,0.273895639327,0.302727529861,0.459952004599
ENSG00000063761.15,ADCK1,0.0249945316104,0.919578780355,0.953355399504
ENSG00000063854.12,HAGH,0.844385562561,0.0000806513841586373,0.000821544184779
ENSG00000063978.15,RNF4,-0.146075364567314,0.402395375003,0.561705933515
ENSG00000064012.21,CASP8,-1.12595305070233,0.0433475467834,0.109782328531
ENSG00000064042.17,LIMCH1,0.286823739199,0.27832239968,0.4331088612
ENSG00000064102.14,INTS13,-0.0120529219445338,0.953786481041,0.973504776569
ENSG00000064115.10,TM7SF3,0.148815185119,0.493481384628,0.644164593776
ENSG00000064195.7,DLX3,1.68792608112,0.200491189994,1
ENSG00000064199.6,SPA17,-0.232651008389125,0.375897181152,0.536216300322
ENSG00000064201.15,TSPAN32,-1.03097381856188,0.0298362036271,0.0826753403837
ENSG00000064205.10,WISP2,-0.285862379956737,0.809763395625,0.882583802252
ENSG00000064218.4,DMRT3,5.28203895864,0.0000162374831406263,0.000223859291689
ENSG00000064225.12,ST3GAL6,-0.0137893065946235,0.942376627344,0.967057919965
ENSG00000064270.12,ATP2C2,1.16957305837,0.0425274651892,0.108216181503
ENSG00000064300.8,NGFR,1.43911066689,1.03079330841422e-7,0.00000356101865898463
ENSG00000064309.14,CDON,-0.842822669428533,0.00130839805003,0.00738994652416
ENSG00000064313.11,TAF2,-0.0968603884196272,0.675313973152,0.789106492411
ENSG00000064393.15,HIPK2,0.651648106248,0.0118141433577,0.040740509315
ENSG00000064419.13,TNPO3,0.468969228171,0.0167111698963,0.0530569244418
ENSG00000064489.22,BORCS8-MEF2B,0.0835207034167,0.634330798728,0.757986162355
ENSG00000064490.13,RFXANK,-0.994056363267898,0.0000378421579505056,0.000448401562727
ENSG00000064545.14,TMEM161A,-0.81133358469593,0.0327549395729,0.0886879625449
ENSG00000064547.13,LPAR2,0.0124603138334,0.953805847615,0.973504776569
ENSG00000064601.18,CTSA,-0.84182919053873,0.0316506890281,0.0864279461194
ENSG00000064607.16,SUGP2,0.569969142425,0.00723328185265,0.0277499216676
ENSG00000064651.13,SLC12A2,-0.929490922743511,0.0471910951921,0.117069360605
ENSG00000064652.10,SNX24,-0.296902742500928,0.146132250276,0.27267302995
ENSG00000064655.18,EYA2,-2.07192104384038,NaN,1
ENSG00000064666.14,CNN2,-1.23287044371982,0.0000535149609947887,0.000591906537448
ENSG00000064687.12,ABCA7,0.674011120019,0.00532197256489,0.0218693311509
ENSG00000064692.18,SNCAIP,-0.933232811295937,0.00939512507509,0.0340699632206
ENSG00000064703.11,DDX20,-0.138641306906486,0.454856897345,0.609699331503
ENSG00000064726.9,BTBD1,0.0584933792201,0.813454396656,0.885288797352
ENSG00000064763.10,FAR2,1.62325405943,0.000158825283922,0.00140406036973
ENSG00000064787.13,BCAS1,-2.30190556533812,0.406517173188,1
ENSG00000064835.10,POU1F1,1.38719496763,0.335853446554,1
ENSG00000064886.13,CHI3L2,-0.608726084950799,0.747450870288,1
ENSG00000064932.15,SBNO2,0.79044513702,0.0375694792582,0.0984981231727
ENSG00000064933.17,PMS1,-0.194662389014175,0.341271169261,0.500801535557
ENSG00000064961.18,HMG20B,-1.22846317206708,0.0108247219692,0.0380014374806
ENSG00000064989.12,CALCRL,-3.00025576114459,2.05523257397899e-10,2.09434572102642e-8
ENSG00000064995.17,TAF11,-0.0929812836089299,0.6464127899,0.766984324364
ENSG00000064999.14,ANKS1A,1.4806891264,0.0000486363986752848,0.000548798093379
ENSG00000065000.17,AP3D1,0.347151785383,0.0880881719245,0.187160669797
ENSG00000065029.14,ZNF76,-0.21948422527614,0.233470303046,0.381703111584
ENSG00000065054.13,SLC9A3R2,-0.46712130992062,0.0651528611651,0.148898980606
ENSG00000065057.7,NTHL1,-0.0333189460169001,0.861803626702,0.917277808575
ENSG00000065060.16,UHRF1BP1,0.292648754573,0.17045508569,0.304838763205
ENSG00000065135.10,GNAI3,0.232353151024,0.379246611518,0.53933967996
ENSG00000065150.18,IPO5,-0.269941469792762,0.094494029989,0.197181116496
ENSG00000065154.11,OAT,0.871163303951,0.00773655184795,0.0292411852551
ENSG00000065183.15,WDR3,0.124914272364,0.599080035606,0.731115128632
ENSG00000065243.19,PKN2,-1.2895317374404,0.00000854006065722683,0.00013444714655
ENSG00000065268.10,WDR18,-0.358424516783689,0.0974446736591,0.201567105836
ENSG00000065308.4,TRAM2,-1.22194454465148,0.00538010886174,0.0220668396387
ENSG00000065320.8,NTN1,-1.8554000685037,0.00108523998568,0.00643773566418
ENSG00000065325.12,GLP2R,0.36486687598,0.786244826789,0.867188100059
ENSG00000065328.16,MCM10,-2.37767131483248,0.00000409119417437722,0.000072824364277963
ENSG00000065357.19,DGKA,-0.0794722944640541,0.782954344832,0.864828698428
ENSG00000065361.15,ERBB3,-0.0843634169743548,0.872645028284,0.924438328577
ENSG00000065371.17,ROPN1,0.452317523571,0.754261258265,1
ENSG00000065413.19,ANKRD44,0.759111039657,0.000823420462065,0.00514095164288
ENSG00000065427.14,KARS,0.168495839223,0.44233677635,0.598809339736
ENSG00000065457.10,ADAT1,0.531295208936,0.00413101423622,0.0179777966649
ENSG00000065485.19,PDIA5,-0.610815537085216,0.00474155630926,0.0199840104082
ENSG00000065491.8,TBC1D22B,-0.0653806870074248,0.739257922069,0.836633379067
ENSG00000065518.7,NDUFB4,-0.126045345992213,0.519696221866,0.666699198256
ENSG00000065526.10,SPEN,0.096262910393,0.622317665785,0.749798531284
ENSG00000065534.18,MYLK,-1.52347166526039,0.00478755866999,0.0201359310499
ENSG00000065548.17,ZC3H15,0.458166470778,0.10003029704,0.205750003089
ENSG00000065559.14,MAP2K4,0.789495527703,0.00973249420239,0.0349606510555
ENSG00000065600.12,TMEM206,0.432212671448,0.0346566342638,0.0925784974019
ENSG00000065609.14,SNAP91,2.07878201964,8.97916404586456e-7,0.0000210994126132828
ENSG00000065613.13,SLK,-0.386555956051691,0.0363071636156,0.0958160509473
ENSG00000065615.13,CYB5R4,1.34761643737,0.0000274906847282202,0.000343026859131
ENSG00000065618.19,COL17A1,-2.29156761353847,0.0137816338282,0.045835918403
ENSG00000065621.14,GSTO2,-0.334192278057486,0.394921910467,0.554582413635
ENSG00000065665.20,SEC61A2,1.0745296798,0.000013751337341858,0.000195319508403
ENSG00000065675.14,PRKCQ,0.713759964525,0.0641722753944,0.147169687055
ENSG00000065717.14,TLE2,-1.69659186017398,0.193238795888,0.332799867089
ENSG00000065802.11,ASB1,0.24342169774,0.161696438689,0.293183522039
ENSG00000065809.13,FAM107B,0.244053377046,0.171058956612,0.305337159909
ENSG00000065833.8,ME1,0.49564002826,0.112681952007,0.224688752386
ENSG00000065882.15,TBC1D1,-1.36616505173809,9.29419294264427e-7,0.0000216625555545266
ENSG00000065883.15,CDK13,-0.363386434434921,0.0275853784847,0.0779081733527
ENSG00000065911.11,MTHFD2,1.00003060357,0.00405901274295,0.0177327191799
ENSG00000065923.9,SLC9A7,1.80520115629,1.52159543302286e-8,7.2471822114527e-7
ENSG00000065970.8,FOXJ2,-0.163578168005853,0.295236479572,0.451624034702
ENSG00000065978.18,YBX1,0.83406893567,0.00590875780343,0.0236773588493
ENSG00000065989.15,PDE4A,-0.0902920385543855,0.754922450869,0.846382352059
ENSG00000066027.11,PPP2R5A,-1.1394561837694,0.000608265121676,0.00406504786832
ENSG00000066032.18,CTNNA2,1.67653689627,0.00000684492198445588,0.000111915325804
ENSG00000066044.14,ELAVL1,-0.24341838956789,0.093531887791,0.195908768476
ENSG00000066056.13,TIE1,-2.03182245341066,0.0164020100717,0.0523014247174
ENSG00000066084.12,DIP2B,0.700544422167,0.000658515347704,0.00433475888996
ENSG00000066117.14,SMARCD1,0.0235428546115,0.89346176045,0.938211572632
ENSG00000066135.12,KDM4A,-0.184421652570863,0.320519542851,0.478895934113
ENSG00000066136.20,NFYC,-0.27496753432603,0.0662354615624,0.150822494365
ENSG00000066185.12,ZMYND12,-0.00315744599243334,0.994114166838,0.997034239733
ENSG00000066230.11,SLC9A3,-0.676146653459366,0.0160953426441,0.0515926180757
ENSG00000066248.14,NGEF,0.829880382625,0.138466833895,0.261966338306
ENSG00000066279.17,ASPM,-1.87672343337244,0.0075277690723,0.028608351645
ENSG00000066322.14,ELOVL1,-0.615508409746608,0.0255077846437,0.0734851157207
ENSG00000066336.11,SPI1,-1.668293064462,0.235036890801,1
ENSG00000066379.14,ZNRD1,-0.500705133446005,0.0213016138477,0.0639827178877
ENSG00000066382.16,MPPED2,0.84555138713,0.00373834974405,0.0166218422325
ENSG00000066405.12,CLDN18,-2.20366403471544,0.00199115677648,0.0102307401089
ENSG00000066422.4,ZBTB11,-0.177435365993982,0.301009963377,0.458083638987
ENSG00000066427.22,ATXN3,0.357479193061,0.141111583951,0.265604571425
ENSG00000066455.12,GOLGA5,-0.410341101663785,0.0602995847407,0.140668711838
ENSG00000066468.22,FGFR2,-3.00889685630758,0.0000306407688288968,0.000374338500595
ENSG00000066557.5,LRRC40,1.17669048703,0.000623541670277,0.00414816145072
ENSG00000066583.11,ISOC1,-0.454245233764656,0.261951125584,0.414776984024
ENSG00000066629.17,EML1,0.0708422215531,0.730293469114,0.830384291864
ENSG00000066651.19,TRMT11,-0.323401188941625,0.241399147857,0.391211551274
ENSG00000066654.13,THUMPD1,-0.55664702766644,0.0216942191953,0.0649153069568
ENSG00000066697.14,MSANTD3,0.941530314439,0.00310659348703,0.0144343000406
ENSG00000066735.14,KIF26A,1.11515542901,0.0000129429219543109,0.000185439978802
ENSG00000066739.11,ATG2B,0.388807284947,0.0671565206185,0.152418170199
ENSG00000066777.8,ARFGEF1,0.772367292022,0.00735786885247,0.0281067746636
ENSG00000066827.15,ZFAT,-0.159460889141066,0.377730393885,0.537965825764
ENSG00000066855.15,MTFR1,-0.373828937454506,0.0573847428323,0.135699071218
ENSG00000066923.17,STAG3,1.05509091268,0.000358860066492,0.00267720385108
ENSG00000066926.10,FECH,-0.316365868643861,0.2059735781,0.348673706897
ENSG00000066933.15,MYO9A,0.78397079851,0.0000150471520437192,0.000210540007654
ENSG00000067048.16,DDX3Y,-0.756053873469752,0.0000746225654069151,0.000775148900479
ENSG00000067057.16,PFKP,0.984671760624,0.00221243669624,0.011106964518
ENSG00000067064.11,IDI1,0.904060772395,0.0280999820191,0.0790264814414
ENSG00000067066.16,SP100,-0.55060513564246,0.437011091005,0.594169653701
ENSG00000067082.14,KLF6,-0.0245460777021206,0.92245150003,0.955148374908
ENSG00000067113.16,PLPP1,-0.129923129539423,0.587698376689,0.722456540025
ENSG00000067141.16,NEO1,-0.364588019606128,0.147719264395,0.274720834701
ENSG00000067167.7,TRAM1,-1.6256650201663,0.000033305058000584,0.000402030890676
ENSG00000067177.14,PHKA1,0.919099382558,0.000389093796733,0.00285505582191
ENSG00000067182.7,TNFRSF1A,-0.429686707616484,0.0155906676331,0.050408921842
ENSG00000067191.15,CACNB1,1.79958214303,2.96962607830414e-8,0.00000127157067141196
ENSG00000067208.14,EVI5,-0.455908186101555,0.024531687792,0.0713454207677
ENSG00000067221.13,STOML1,1.13843504738,0.00000699691989454401,0.000113904656933
ENSG00000067225.17,PKM,-0.190767458102728,0.423512201156,0.58203579771
ENSG00000067248.9,DHX29,-0.185441564412096,0.385685994494,0.545957598732
ENSG00000067334.13,DNTTIP2,0.0171003647688,0.941616327408,0.966617268513
ENSG00000067365.14,METTL22,0.425113888125,0.119332553615,0.234798096624
ENSG00000067369.13,TP53BP1,0.841423184911,0.000170951804474,0.00148137570581
ENSG00000067445.20,TRO,0.237352636501,0.146484831136,0.27322338721
ENSG00000067533.5,RRP15,-0.0469619007326138,0.877090697012,0.927503479814
ENSG00000067560.10,RHOA,-0.586922683519075,0.00450394122002,0.0192260299749
ENSG00000067596.11,DHX8,-0.298417970140437,0.0878800248548,0.186763700061
ENSG00000067601.7,PMS2P4,0.302442829613,0.155487214255,0.285029768727
ENSG00000067606.16,PRKCZ,0.645500731858,0.00491311635989,0.0205293614459
ENSG00000067646.11,ZFY,-0.302361085183979,0.167895700538,0.30140975506
ENSG00000067704.9,IARS2,0.192202786805,0.313364289407,0.47112906318
ENSG00000067715.13,SYT1,1.64775389589,5.38520784551338e-8,0.00000208823745525652
ENSG00000067798.15,NAV3,0.834100132215,0.00795968141396,0.0298954262935
ENSG00000067829.18,IDH3G,0.0060326401593,0.972885843974,0.984569911233
ENSG00000067836.12,ROGDI,0.584444238556,0.00186508670706,0.00976987340414
ENSG00000067840.12,PDZD4,2.01459845615,2.96359872584631e-7,0.00000837806173131456
ENSG00000067842.17,ATP2B3,1.66962778856,4.40807915573238e-9,2.58689305989643e-7
ENSG00000067900.7,ROCK1,-1.21875019850118,0.000418855732422,0.00302864028083
ENSG00000067955.13,CBFB,-0.322799285429782,0.354388519803,0.514508176827
ENSG00000067992.13,PDK3,-0.208080003787592,0.461487473192,0.615636653019
ENSG00000068001.13,HYAL2,-1.20222862194153,0.000244031872593,0.00196323193462
ENSG00000068024.16,HDAC4,0.0481946299259,0.823128030719,0.891637801645
ENSG00000068028.17,RASSF1,-0.0265451221347925,0.899818671896,0.941427541996
ENSG00000068078.18,FGFR3,-4.44356904361554,6.51839920044624e-25,1.00808960811137e-21
ENSG00000068079.7,IFI35,-2.10392932346837,0.00180971736292,0.00953492568908
ENSG00000068097.14,HEATR6,-0.361169352838037,0.0742040319458,0.164535565817
ENSG00000068120.14,COASY,-0.0398539101435358,0.800189722586,0.876288380661
ENSG00000068137.14,PLEKHH3,-0.243261611750127,0.160195424366,0.291245273632
ENSG00000068305.17,MEF2A,0.0301657626627,0.891897148052,0.937126351204
ENSG00000068308.13,OTUD5,-0.130021526415922,0.436103111568,0.593394963221
ENSG00000068323.16,TFE3,0.218187855416,0.222282103287,0.368196747576
ENSG00000068354.15,TBC1D25,0.794403270938,0.00127998613049,0.00727337287047
ENSG00000068366.19,ACSL4,1.45154021782,0.000711143514814,0.00460055958366
ENSG00000068383.18,INPP5A,0.236495701851,0.152889405995,0.281446252137
ENSG00000068394.10,GPKOW,0.140459382399,0.542458453312,0.68566226904
ENSG00000068400.13,GRIPAP1,0.72363840801,0.000252967926419,0.00201967195672
ENSG00000068438.14,FTSJ1,0.51908325014,0.00787192657988,0.0296403545838
ENSG00000068489.12,PRR11,-0.622859232740625,0.0709337533995,0.158973600769
ENSG00000068615.18,REEP1,1.82496200569,1.03210080185093e-7,0.00000356101865898463
ENSG00000068650.18,ATP11A,0.0992810054249,0.706744151116,0.812193831579
ENSG00000068654.15,POLR1A,0.00246686285451,0.987842336593,0.993396682657
ENSG00000068697.6,LAPTM4A,-0.75480025710981,0.00779925810546,0.0294232020162
ENSG00000068724.15,TTC7A,-0.333969308932349,0.23601968131,0.384270091733
ENSG00000068745.14,IP6K2,0.122589723268,0.394190108462,0.553791393693
ENSG00000068781.21,STON1-GTF2A1L,-2.56837084272089,0.0000797123083706606,0.000814819712042
ENSG00000068784.12,SRBD1,-0.376428746732476,0.124797238276,0.242591067765
ENSG00000068796.16,KIF2A,1.03450934717,0.000558567765556,0.00379857866639
ENSG00000068831.18,RASGRP2,1.30566844956,0.0000135515427726188,0.000192794161815
ENSG00000068878.14,PSME4,0.388918630993,0.202288590642,0.344030618835
ENSG00000068885.14,IFT80,-0.692259229174276,0.0118514885069,0.0408316950069
ENSG00000068903.19,SIRT2,0.857165238388,0.00343197136445,0.0155675344568
ENSG00000068912.13,ERLEC1,-0.413854310071415,0.0584853575981,0.137424200919
ENSG00000068971.13,PPP2R5B,1.27233383271,3.89928578113565e-10,3.62247782585998e-8
ENSG00000068976.13,PYGM,-0.72948076672755,0.334375604528,0.493935780349
ENSG00000069011.15,PITX1,-4.64382866022719,2.69681031861343e-8,0.00000117118294223252
ENSG00000069018.18,TRPC7,2.80941413635,0.0256347666713,0.0737862547137
ENSG00000069020.18,MAST4,-0.847921567344638,0.00222705526893,0.0111507083022
ENSG00000069122.18,ADGRF5,1.36988700617,0.0653285972302,0.149183892103
ENSG00000069188.16,SDK2,-1.30482604534547,0.0000227413000510844,0.000298498012802
ENSG00000069206.15,ADAM7,0.244117587982,0.851424166516,1
ENSG00000069248.11,NUP133,0.174462703289,0.474899800871,0.627509301207
ENSG00000069275.12,NUCKS1,-0.58933233586378,0.0278159997279,0.0784415369351
ENSG00000069329.17,VPS35,0.736488056768,0.0132518871609,0.0443941597029
ENSG00000069345.11,DNAJA2,0.250989053672,0.280315817392,0.435386255984
ENSG00000069399.14,BCL3,-0.615283661050431,0.247256470292,0.397786064157
ENSG00000069424.14,KCNAB2,0.288936754283,0.0732580472956,0.162987841368
ENSG00000069431.11,ABCC9,-0.695083800672069,0.307101071543,0.46443624588
ENSG00000069482.6,GAL,2.29473715605,0.0000784893087111907,0.000805440397892
ENSG00000069493.14,CLEC2D,-0.379231279727708,0.133383130341,0.254556901844
ENSG00000069509.5,FUNDC1,0.33203466969,0.282579132534,0.437866916571
ENSG00000069535.13,MAOB,-1.49716317367051,0.000875593800087,0.00541016136266
ENSG00000069667.15,RORA,0.474358869343,0.176198107046,0.311486312019
ENSG00000069696.6,DRD4,1.43071372944,0.00719053594141,0.0276302806834
